Date,Open,High,Low,Close,Volume
2020-03-19,636.15,701.4,585,628.2,1318834.4673261
2020-03-20,645,655.65,486.15,510.3,1485262.934076
2020-03-23,510,551.1,414.15,450.15,1727314.2008637
2020-03-24,479.4,548.25,445.95,521.4,2080892.2677071
2020-03-25,525,596.25,521.4,576.3,1654551.9341606
2020-03-26,580.95,610.05,510.6,562.5,1339627.7340031
2020-03-27,567.3,567.9,471,471,2560168.1346134
2020-03-30,486.75,518.25,420,495,1907573.6676205
2020-03-31,562.5,562.5,484.35,490.65,1363976.0673487
2020-04-01,477.45,500.55,428.7,428.7,1904139.8676187
2020-04-02,433.5,450.15,382.35,388.95,1775465.7342211
2020-04-03,412.35,420,350.55,361.95,1443592.2007218
2020-04-06,375,439.5,375,412.5,1900926.5342838
2020-04-07,450,472.5,432.15,441.9,1751181.4675423
2020-04-08,457.95,501.3,435,495.45,1703550.3341851
2020-04-09,520.35,594.6,507.75,594.6,2404722.2012024
2020-04-14,594.75,645,575.55,620.55,1814109.2009071
2020-04-15,649.95,649.95,536.4,548.7,1201901.2672676
2020-04-16,577.35,577.35,481.05,490.8,1387156.5340269
2020-04-17,548.4,572.1,509.85,540.75,1665894.9341663
2020-04-20,565.05,601.05,515.25,529.65,1751039.2008755
2020-04-21,504.3,508.5,467.1,481.2,2030615.667682
2020-04-22,498.3,503.4,444.9,464.55,1205509.5339361
2020-04-23,474,512.4,450,500.7,1021483.6005107
2020-04-24,491.25,522.6,483.45,501.45,1150320.4005752
2020-04-27,515.85,564.15,507.3,521.1,1836969.0675852
2020-04-28,505.8,548.1,505.8,533.25,944571.60047229
2020-04-29,555,593.7,538.35,590.25,1154471.0672439
2020-04-30,600.9,650.85,530.4,584.7,1742705.467538
2020-05-01,583.2,583.2,531,575.1,811274.2670723
2020-05-04,577.5,577.5,535.95,553.2,642863.60032143
2020-05-05,567,574.65,523.5,525.45,974421.66715388
2020-05-06,542.7,542.7,503.7,511.35,895892.86711461
2020-05-07,521.25,542.1,499.2,518.25,997012.26716517
2020-05-11,525,543.75,504.75,521.55,752241.20037612
2020-05-12,514.5,519,478.05,495.75,1133338.8005667
2020-05-13,501,501,470.1,473.4,564402.66694887
2020-05-14,492.3,492.3,430.5,459,1352309.9340095
2020-05-15,466.5,501.3,460.5,471.45,823494.06707841
2020-05-18,485.7,531.15,478.8,522.15,1089585.5338781
2020-05-19,532.5,554.1,517.95,535.35,886305.93377649
2020-05-20,528,541.8,505.95,514.2,705709.73368619
2020-05-21,511.35,532.5,492.45,504.45,663766.66699855
2020-05-22,499.5,514.65,478.5,513.15,865754.06709954
2020-05-26,527.55,556.05,525.45,537.45,901888.13378428
2020-05-27,534.45,574.35,533.4,564.9,1746557.4008733
2020-05-28,569.1,580.8,533.1,538.8,846772.20042339
2020-05-29,553.05,553.05,500.85,507.45,1288844.0673111
2020-06-01,525,538.35,512.25,536.4,511843.06692259
2020-06-02,546.3,568.5,535.5,540.9,1434678.667384
2020-06-03,549.75,603.9,549.75,584.25,1510837.6007554
2020-06-04,585,598.2,562.95,573.6,1061196.7338639
2020-06-05,565.5,717,565.5,687,2303137.7344849
2020-06-08,702.15,790.8,688.2,709.5,2713814.8680236
2020-06-09,750,750,656.25,710.25,1964838.1343158
2020-06-10,750,758.1,648.75,660.45,2093232.4010466
2020-06-11,649.5,650.55,587.7,596.55,1436542.2007183
2020-06-12,583.5,627.75,564.3,616.8,1715332.134191
2020-06-15,597.6,621.3,563.25,612.6,1341275.2006706
2020-06-16,644.55,702,634.5,659.25,1346061.3340064
2020-06-17,658.95,681,623.1,633,1053849.7338603
2020-06-18,631.5,645.3,604.05,623.25,1507834.6674206
2020-06-19,618.3,663.15,617.4,646.05,1853443.7342601
2020-06-22,649.5,753.6,648.6,731.25,2180058.60109
2020-06-23,750,777,722.1,728.7,923587.86712846
2020-06-24,732,744.6,693.9,698.25,671678.20033584
2020-06-25,731.85,731.85,624.15,651.45,1578747.3341227
2020-06-26,652.5,687.3,637.5,679.2,765474.73371607
2020-06-29,675.6,679.5,639.75,669.9,841658.8670875
2020-06-30,655.95,681.45,651.3,661.5,659320.13366299
2020-07-01,670.5,670.5,634.65,648.75,424190.8002121
2020-07-02,655.8,674.4,640.95,668.1,390678.33352867
2020-07-03,668.1,672,635.7,648.3,399541.86686644
2020-07-06,651.6,673.35,637.35,641.25,470784.60023539
2020-07-07,654.6,654.6,612.6,615,1262185.9339644
2020-07-08,607.2,619.8,591.3,593.4,618790.0003094
2020-07-09,629.7,629.7,570.45,584.4,549338.06694134
2020-07-10,577.5,586.5,560.1,568.8,470297.80023515
2020-07-13,579.6,608.1,579.6,607.5,352676.33350967
2020-07-14,599.7,601.95,565.8,590.7,380402.53352353
2020-07-15,579,600,577.5,586.65,284136.86680874
2020-07-16,581.4,593.4,556.05,562.8,490108.40024505
2020-07-17,564,587.4,564,587.4,391313.20019566
2020-07-20,571.2,600.75,571.2,600.6,345706.13350619
2020-07-21,605.4,618.75,599.4,610.35,628479.00031424
2020-07-22,610.65,618.6,573.15,583.8,316542.9334916
2020-07-23,572.25,602.25,572.25,596.4,258738.80012937
2020-07-24,575.55,587.55,569.85,581.25,232130.00011606
2020-07-27,572.25,576,549.75,558.75,342643.80017132
2020-07-28,553.5,574.95,553.5,573.75,138680.33340267
2020-07-29,573.45,573.75,551.1,551.7,200166.00010008
2020-07-30,547.5,549.15,514.5,534.3,372395.4001862
2020-07-31,525,550.2,512.85,513.45,542525.5336046
2020-08-03,508.2,543.75,502.65,522,416037.66687469
2020-08-04,525,532.2,509.1,522.75,739346.60036967
2020-08-05,533.7,560.1,527.4,558.9,256992.66679516
2020-08-06,546,548.55,522.15,548.55,420589.46687696
2020-08-07,525,565.5,525,555.75,246146.60012307
2020-08-10,596.7,596.7,555,562.95,331791.8001659
2020-08-11,570,593.25,570,578.25,592230.73362945
2020-08-12,581.25,593.85,565.5,593.85,440359.73355351
2020-08-13,585.75,591.75,567,568.95,256763.73346172
2020-08-14,574.65,574.65,533.25,554.4,552210.33360944
2020-08-17,540.3,553.05,536.25,538.2,506645.80025332
2020-08-18,442.5,501.15,420,430.5,3298761.068316
2020-08-19,450,499.65,440.4,495.45,2652928.1346598
2020-08-20,480,486.75,446.25,452.25,1033455.9338501
2020-08-21,487.2,487.2,450,454.35,619254.20030963
2020-08-24,479.7,479.7,460.05,472.5,374510.60018726
2020-08-25,480,490.5,464.1,465.15,480422.20024021
2020-08-26,472.65,478.05,463.2,478.05,231882.53344927
2020-08-27,478.05,478.05,455.55,465.6,379839.93352325
2020-08-28,465.3,465.3,451.5,464.25,511596.93358913
2020-09-01,451.5,461.25,439.65,450,662927.46699813
2020-09-02,432.75,455.25,432.75,439.5,553058.93360986
2020-09-03,498,503.25,444.9,453.75,1848678.5342577
2020-09-04,454.2,468.3,444.75,460.2,684784.40034239
2020-09-07,464.7,472.2,456.45,471,314863.4668241
2020-09-08,487.5,487.5,447.15,459.6,653518.20032676
2020-09-09,460.5,460.5,432.9,446.25,529911.06693162
2020-09-10,448.2,453.15,432.9,446.85,292074.53347937
2020-09-11,436.5,451.2,436.5,438.15,268682.13346767
2020-09-14,442.5,446.7,432.6,439.5,290541.86681194
2020-09-15,440.4,446.85,429.9,436.05,297171.46681525
2020-09-16,432.15,442.5,424.8,442.5,852270.40042614
2020-09-17,440.1,446.25,432.6,444.9,315550.80015778
2020-09-18,449.4,449.4,432.9,444.9,845121.73375589
2020-09-21,441,441,400.35,408.6,1129719.2005649
2020-09-22,411,429.6,398.85,420.45,474208.8002371
2020-09-23,435,439.65,413.4,418.95,509168.73358792
2020-09-24,413.25,423.3,402.3,411.9,355197.26684427
2020-09-25,399.6,427.2,399.6,427.2,308299.53348748
2020-09-28,434.55,447,433.65,447,299912.33348329
2020-09-29,435,459.3,429.15,453.75,427149.86688024
2020-09-30,460.35,463.5,443.25,458.55,378523.40018926
2020-10-01,465,469.2,430.95,436.8,408132.40020407
2020-10-02,420,441.15,420,441.15,390119.40019506
2020-10-05,435.9,451.05,431.25,435.15,380897.60019045
2020-10-06,433.65,458.4,433.65,457.95,379172.80018959
2020-10-07,465,465,442.5,450.6,301380.60015069
2020-10-08,447.6,454.95,440.7,451.8,295360.73348101
2020-10-09,457.5,473.1,453.45,465,497527.40024876
2020-10-12,475.5,475.5,448.05,450,337578.26683546
2020-10-13,461.1,461.1,438.45,442.65,469531.80023477
2020-10-14,460.5,460.5,416.7,418.8,415356.13354101
2020-10-15,412.2,420.9,384,387.6,1224891.5339458
2020-10-16,393.3,396.75,382.5,387.75,445243.13355595
2020-10-19,384,401.7,384,397.5,1002844.2671681
2020-10-20,399.9,399.9,377.1,377.1,555303.13361098
2020-10-21,384.9,386.85,367.35,367.35,424978.46687916
2020-10-22,366,372.9,353.55,355.8,564323.26694883
2020-10-23,360,379.2,352.5,372.75,513009.73358984
2020-10-26,371.25,386.1,357,379.8,637914.53365229
2020-10-27,379.8,384.15,346.2,359.55,861398.13376403
2020-10-28,345.45,362.55,335.1,359.55,754156.93371041
2020-10-29,359.25,373.05,348.6,363.9,364963.86684915
2020-10-30,370.5,374.4,352.2,370.35,444126.66688873
2020-11-02,360.15,369,349.5,368.25,344716.60017236
2020-11-03,369.15,377.25,361.8,374.1,358724.26684603
2020-11-04,382.35,382.35,358.5,373.05,446280.20022314
2020-11-05,373.2,376.05,356.1,373.05,416926.9335418
2020-11-06,372.15,372.15,354.15,361.35,439608.93355314
2020-11-09,367.5,394.5,359.7,389.7,954383.33381053
2020-11-10,375,495,375,494.55,2991560.6681624
2020-11-11,483.45,533.85,483.45,533.85,2419153.6012096
2020-11-12,532.35,543.3,522,542.25,719301.46702632
2020-11-13,540,616.95,537.3,587.55,1310392.4673219
2020-11-16,588,610.35,574.5,585.9,1592764.267463
2020-11-17,600,604.05,577.5,585,745622.26703948
2020-11-18,599.1,611.25,580.2,610.5,938660.53380266
2020-11-19,603,657,603,653.1,1045216.8671893
2020-11-20,654.9,660,626.25,638.55,598291.20029915
2020-11-23,649.65,704.25,645,699.6,1008070.1338374
2020-11-24,707.7,758.7,707.7,758.4,1406622.3340366
2020-11-25,770.7,777,681.9,694.5,1365303.4673493
2020-11-26,714.15,714.15,616.2,673.05,998467.0671659
2020-11-27,695.7,710.4,657.3,668.25,1252086.9339594
2020-11-30,654.9,664.2,605.7,636.75,1198479.0005992
2020-12-01,646.95,696.3,645,691.05,687854.33367726
2020-12-02,692.4,725.1,683.1,719.1,631760.66698255
2020-12-03,712.5,763.5,698.85,763.5,973606.06715347
2020-12-04,775.5,775.5,711.45,750,1748621.5342076
2020-12-07,742.8,757.8,734.85,744.9,651166.40032558
2020-12-08,731.1,758.7,730.2,737.85,387540.5335271
2020-12-09,757.5,757.5,721.5,723.9,283331.133475
2020-12-10,712.95,723.3,680.1,701.4,549560.33360811
2020-12-11,685.2,700.95,658.2,680.4,508431.80025422
2020-12-14,682.65,729.3,673.65,673.65,594447.13363056
2020-12-15,675.9,678.9,638.7,645,763255.93371496
2020-12-16,642.75,667.65,614.85,618,905351.73378601
2020-12-17,625.5,644.7,613.95,613.95,1077252.0005386
2020-12-18,612.75,612.9,582.15,583.2,2401775.4012009
2020-12-21,569.25,575.25,517.5,548.85,1140116.5339034
2020-12-22,553.65,612.3,553.65,583.5,663176.46699825
2020-12-23,584.85,601.5,574.05,585,688314.00034416
2020-12-24,599.85,625.5,585,585,508770.93358772
2020-12-29,600,630,590.1,610.35,856003.800428
2020-12-30,624.6,624.6,593.85,596.7,442708.73355469
2020-12-31,596.7,596.7,581.4,588.15,277104.20013855
2021-01-04,605.85,612.45,571.5,580.65,1068025.3338673
2021-01-05,570,574.5,551.4,569.4,855477.86709441
2021-01-06,578.4,586.05,555,577.05,962263.20048113
2021-01-07,583.35,588,570.45,578.55,1413915.1340403
2021-01-08,590.85,595.05,579,587.4,428237.33354745
2021-01-11,600,603,567,568.05,630955.73364881
2021-01-12,562.8,583.05,557.7,575.55,459540.60022977
2021-01-13,562.65,580.8,559.5,560.7,405506.00020275
2021-01-14,580.5,580.5,553.5,559.95,325898.00016295
2021-01-15,551.4,565.65,549,555.75,314592.46682396
2021-01-18,547.5,565.8,547.5,562.2,194491.73343058
2021-01-19,562.5,576,551.25,551.25,245328.333456
2021-01-20,569.25,570.9,552.6,561.15,223812.46677857
2021-01-21,569.85,569.85,549.15,550.2,316649.26682499
2021-01-22,556.5,556.5,522,527.1,653301.73365998
2021-01-25,522.45,531.3,492.9,502.5,793911.46706362
2021-01-26,506.25,519,489.15,519,531335.733599
2021-01-27,529.5,547.05,509.25,544.2,467353.86690034
2021-01-28,525,549,522.15,539.55,309411.26682137
2021-01-29,531.3,540.75,523.35,525.3,506966.73358682
2021-02-01,526.05,546,520.95,535.05,260016.06679667
2021-02-02,536.85,554.4,533.7,551.25,343341.40017167
2021-02-03,551.25,580.8,551.25,574.5,621016.40031051
2021-02-04,574.5,599.25,573.6,578.55,832701.06708302
2021-02-05,578.55,609.15,578.55,588,726711.46703002
2021-02-08,602.25,602.25,570,571.5,364123.5335154
2021-02-09,580.35,595.95,572.55,581.25,432377.40021619
2021-02-10,563.85,589.5,563.85,571.5,250477.73345857
2021-02-11,566.4,589.05,551.55,587.7,438779.60021939
2021-02-12,605.4,605.4,576.9,597.75,529830.60026492
2021-02-15,570,615,570,608.7,586655.26695999
2021-02-16,608.85,629.4,597.45,605.1,531845.20026592
2021-02-17,604.95,608.25,588.9,588.9,364437.66684889
2021-02-18,591.75,596.25,580.95,590.55,258699.86679602
2021-02-19,597,602.7,583.5,597.9,443419.73355504
2021-02-22,605.1,605.1,581.7,599.4,350602.66684197
2021-02-23,609.6,628.95,606.3,628.95,772519.33371959
2021-02-24,630,677.85,619.35,677.85,936650.66713499
2021-02-25,697.95,726.45,677.85,705,955313.00047766
2021-02-26,691.35,719.55,668.7,678.6,873698.13377018
2021-03-01,686.7,732,684.9,714.15,447132.3335569
2021-03-02,733.5,750,715.8,731.25,621479.40031074
2021-03-03,750,757.5,693.45,718.2,797130.00039856
2021-03-04,727.5,747.3,716.25,736.35,608065.00030403
2021-03-05,736.35,750.3,722.4,731.1,517267.00025863
2021-03-08,747,747,707.1,730.8,725682.60036284
2021-03-09,733.5,747.3,708.45,708.45,831645.20041582
2021-03-10,713.4,719.55,686.4,691.2,611774.40030589
2021-03-11,699.9,700.8,668.1,679.5,672778.86700306
2021-03-12,675,709.05,671.7,708.45,513661.13359016
2021-03-15,707.55,723.15,695.55,699.75,475989.86690466
2021-03-16,727.5,727.5,684.9,692.7,774975.26705415
2021-03-17,712.35,756.6,690.3,704.7,1308770.4673211
2021-03-18,712.8,717.15,691.95,702.15,502096.93358438
2021-03-19,703.5,725.55,685.5,710.7,669182.66700126
2021-03-22,722.4,723.75,697.5,701.4,471061.80023553
2021-03-23,712.2,712.2,673.2,675.15,446587.20022329
2021-03-24,672.9,690.3,660,666.9,355028.06684418
2021-03-25,669.75,678,649.05,653.25,391496.40019575
2021-03-26,655.5,670.65,641.55,648.3,508154.40025408
2021-03-29,654.15,657.45,614.25,614.7,623167.13364492
2021-03-30,617.55,633.6,601.95,630.6,432442.46688289
2021-03-31,633.9,673.35,630.6,653.1,605635.13363615
2021-04-01,655.65,677.4,655.65,674.25,329837.66683159
2021-04-06,675,697.5,673.95,679.8,403909.66686862
2021-04-07,676.5,699.6,676.5,689.85,321514.80016076
2021-04-08,693,705.9,667.95,680.55,425270.6668793
2021-04-09,697.5,697.5,666.15,673.2,215705.60010785
2021-04-12,663.6,679.8,658.65,664.95,302070.33348437
2021-04-13,665.1,666.6,651.9,666,230191.86678176
2021-04-14,660,673.05,649.05,669.75,229077.46678121
2021-04-15,671.7,673.95,658.65,660.75,175674.53342117
2021-04-16,645,678.9,645,670.35,374998.13352083
2021-04-19,675,689.7,666.15,674.4,377720.93352219
2021-04-20,666,677.1,645.3,646.35,461540.66689744
2021-04-21,644.85,655.65,631.65,636.9,287170.20014359
2021-04-22,638.25,658.8,632.4,658.5,192040.00009602
2021-04-23,657,666.6,630,643.8,322579.80016129
2021-04-26,652.95,661.35,641.55,657.15,273921.93347029
2021-04-27,660,660,639.3,640.35,345255.13350596
2021-04-28,650.1,650.1,637.8,642,250965.60012548
2021-04-29,664.95,664.95,639,645.15,381743.06685754
2021-04-30,637.5,660,637.05,655.8,409108.46687122
2021-05-04,660,667.5,639.75,645.45,385506.80019275
2021-05-05,646.5,657.15,634.65,636.6,235352.86678434
2021-05-06,651,651,619.95,624.6,392755.06686304
2021-05-07,640.5,640.5,621,630.3,299812.20014991
2021-05-10,630,649.05,625.5,648.9,276764.40013838
2021-05-11,632.7,653.55,617.85,626.7,337491.86683541
2021-05-12,636.6,636.6,617.85,618.9,266473.8667999
2021-05-13,615,621.6,594.3,619.95,264349.93346551
2021-05-14,624,633,615.3,633,162887.13341478
2021-05-17,616.5,641.7,616.5,634.5,162335.7334145
2021-05-18,640.2,640.2,621,628.35,248591.66679096
2021-05-19,629.1,629.1,600,612.15,315608.4001578
2021-05-20,620.1,620.1,602.25,616.2,177616.86675548
2021-05-21,612.15,622.2,603.15,618.75,228536.00011427
2021-05-24,617.7,621.6,605.4,612.6,137740.20006887
2021-05-25,619.5,619.5,603.3,603.3,234685.33345068
2021-05-26,607.5,617.25,601.5,614.7,303126.7334849
2021-05-27,601.5,626.1,601.5,610.05,322595.73349463
2021-05-28,604.2,614.4,603.9,603.9,210477.46677191
2021-06-01,629.7,629.7,604.35,607.05,330241.26683179
2021-06-02,611.4,612.3,586.35,588.6,472176.66690276
2021-06-03,585,597.75,581.25,581.25,333671.00016684
2021-06-04,581.25,586.35,576.6,581.55,315266.4668243
2021-06-07,581.7,598.05,577.65,597.3,312991.93348983
2021-06-08,604.35,604.35,588.75,591.15,191240.80009562
2021-06-09,590.4,600.6,586.65,594.75,137884.26673561
2021-06-10,615.15,615.15,587.7,602.4,264852.20013243
2021-06-11,614.7,614.7,598.8,610.8,266717.60013336
2021-06-14,609.3,618.6,593.4,594.75,317207.13349194
2021-06-15,624.15,627,585.6,585.6,312042.46682269
2021-06-16,592.5,592.5,567.45,578.25,446669.86689
2021-06-17,573,583.8,567.9,568.05,280057.60014003
2021-06-18,576.6,576.6,549.45,564.6,737354.73370201
2021-06-21,570.15,622.5,560.7,616.2,755900.40037795
2021-06-22,624.75,628.8,586.5,597.3,606231.20030312
2021-06-23,591.75,617.55,591.75,600,305986.40015299
2021-06-24,596.55,599.85,583.5,587.25,290920.60014546
2021-06-25,577.5,588.15,576.3,578.85,306420.06681988
2021-06-28,585,592.05,577.8,580.5,224377.33344552
2021-06-29,571.5,590.4,571.5,581.55,238071.60011904
2021-06-30,585,590.1,559.65,559.65,469545.46690144
2021-07-01,584.4,584.4,554.55,565.35,325799.06682957
2021-07-02,566.1,579.45,560.25,574.65,192144.00009607
2021-07-05,568.5,594.9,568.5,593.25,334030.00016702
2021-07-06,599.85,599.85,576.3,580.95,363372.73351502
2021-07-07,583.5,590.7,573,581.25,389629.33352815
2021-07-08,581.25,581.25,558.75,561.6,429469.00021473
2021-07-09,562.8,564.75,552.9,557.1,420506.73354359
2021-07-12,570,570,528.15,528.15,711435.06702238
2021-07-13,553.5,553.5,524.55,529.65,334943.60016747
2021-07-14,524.85,535.05,510,521.4,327870.20016394
2021-07-15,511.95,528.6,505.05,510.3,304816.86681908
2021-07-16,525,525,501.45,509.55,298872.13348277
2021-07-19,501.75,501.75,478.05,483.6,531025.00026551
2021-07-20,485.1,495.6,478.65,490.5,457714.80022886
2021-07-21,502.2,517.8,487.95,510,291579.33347912
2021-07-22,512.85,533.4,499.95,500.55,317400.26682537
2021-07-23,510,514.95,500.4,505.35,166382.93341652
2021-07-26,517.5,519.6,499.5,519.15,221760.73344421
2021-07-27,509.4,518.7,507.15,513.45,209934.46677163
2021-07-28,529.65,546.3,513.75,537,515161.73359091
2021-07-29,537,558.75,535.35,554.55,559396.73361303
2021-07-30,548.1,559.5,529.05,529.05,570770.53361872
2021-08-02,542.4,547.95,523.95,527.85,230420.86678188
2021-08-03,552.15,559.95,522.6,522.75,186553.00009328
2021-08-04,559.2,559.2,518.1,520.65,412684.53353968
2021-08-05,512.7,541.95,512.7,539.85,400676.066867
2021-08-06,540.9,606,528,600.9,1200955.0672671
2021-08-09,604.2,651,586.65,645,1535502.5341011
2021-08-10,654,694.05,639,688.5,1160284.4005801
2021-08-11,697.5,719.25,682.95,711.15,1360315.0006802
2021-08-12,712.5,730.2,701.7,719.55,911481.60045574
2021-08-13,731.25,731.25,708.45,722.25,779397.86705637
2021-08-16,718.05,726,704.55,719.7,521771.66692755
2021-08-17,708,725.1,701.1,720,778586.80038929
2021-08-18,720.15,747.3,718.05,747.3,803635.60040182
2021-08-19,737.7,760.2,728.55,756.6,749983.26704166
2021-08-20,750.3,761.4,745.65,750,729363.13369801
2021-08-23,763.2,763.2,748.95,754.5,429080.66688121
2021-08-24,753.9,757.5,740.1,746.85,465169.66689925
2021-08-25,747,750,707.25,709.35,1021015.0005105
2021-08-26,727.5,729.45,698.7,708.75,483930.80024197
2021-08-27,718.5,729.3,707.1,720.6,391508.73352909
2021-08-31,720,744.6,706.65,734.4,504005.800252
2021-09-01,727.8,753,727.8,728.1,421476.2668774
2021-09-02,720.15,728.4,716.7,720.45,205788.33343623
2021-09-03,717.3,724.95,707.85,713.1,275531.00013777
2021-09-06,712.5,724.2,711.6,716.1,248879.06679111
2021-09-07,739.65,739.65,703.8,717.75,259172.40012959
2021-09-08,714.3,748.95,709.8,736.65,621357.20031068
2021-09-09,723.75,737.7,718.35,735.75,258538.66679594
2021-09-10,724.2,745.8,721.95,742.5,325076.93349587
2021-09-13,742.2,753,735.3,750,327258.2668303
2021-09-14,745.95,764.1,743.55,747.15,600468.8669669
2021-09-15,750,750,726.3,728.55,261053.06679719
2021-09-16,731.55,748.35,730.8,737.25,283252.46680829
2021-09-17,718.95,762.9,718.95,741.15,827984.86708066
2021-09-20,735.45,741.6,718.5,740.55,463961.73356531
2021-09-21,745.2,745.2,723.45,731.4,317443.60015872
2021-09-22,735,748.65,733.05,746.55,193459.60009673
2021-09-23,749.7,760.2,741.6,743.1,243825.53345525
2021-09-24,741.9,750.6,736.95,745.05,209940.9334383
2021-09-27,752.4,795.3,740.85,792,986660.53382666
2021-09-28,793.5,839.7,783.6,783.6,1069109.4672012
2021-09-29,786,805.2,765.6,774.6,643329.933655
2021-09-30,777.9,793.8,763.2,764.4,390569.00019528
2021-10-01,755.4,765.9,735.3,758.7,456297.00022815
2021-10-04,768.6,771,742.95,745.35,328936.1334978
2021-10-05,743.85,762.6,743.85,748.8,231779.26678256
2021-10-06,747.9,748.35,704.7,728.4,839084.20041954
2021-10-07,735.15,738.15,699.9,709.35,607225.33363695
2021-10-08,712.2,713.25,695.1,699.45,344646.26683899
2021-10-11,689.85,699.6,686.4,690.3,248517.93345759
2021-10-12,675,692.1,675,683.55,188804.73342774
2021-10-13,675,708.15,675,687,378993.2001895
2021-10-14,691.8,715.5,690.45,715.5,281294.26680731
2021-10-15,718.5,743.7,717.3,739.35,381486.66685741
2021-10-18,741.15,741.15,715.05,718.95,203287.60010164
2021-10-19,730.65,740.4,716.25,727.8,189521.93342809
2021-10-20,727.5,729.75,711,713.7,263087.60013154
2021-10-21,705.3,717.6,704.1,707.85,190991.6000955
2021-10-22,709.2,715.5,703.35,709.2,203106.80010155
2021-10-25,719.7,719.7,701.1,708.15,225778.60011289
2021-10-26,719.7,722.85,707.25,718.35,199675.6667665
2021-10-27,712.8,730.35,712.8,726,194243.26676379
2021-10-28,720.3,727.95,708.3,715.35,145643.86673949
2021-10-29,703.8,717.45,698.85,710.1,286720.80014336
2021-11-01,705,726.75,705,715.35,181340.733424
2021-11-02,697.35,726.6,691.05,691.05,225986.20011299
2021-11-03,691.05,697.35,685.5,685.95,229535.40011477
2021-11-04,685.5,696.45,676.8,676.8,477695.60023885
2021-11-05,675,710.55,675,703.05,376854.66685509
2021-11-08,690,704.7,690,694.5,205118.06676923
2021-11-09,705,705.15,681.3,690,338019.73350234
2021-11-10,679.65,700.05,679.65,687.9,305631.06681948
2021-11-11,703.5,703.5,684,689.4,158062.2667457
2021-11-12,676.2,702.9,676.2,698.4,199158.93343291
2021-11-15,698.25,718.95,694.8,710.55,213960.26677365
2021-11-16,720,720,702.75,703.05,180144.80009007
2021-11-17,680.7,705.75,680.7,691.2,106488.40005324
2021-11-18,720.3,720.3,683.25,690,181770.53342422
2021-11-19,690.6,692.7,673.5,678.3,331993.26683266
2021-11-22,671.55,678.15,659.55,672,224067.80011203
2021-11-23,666.75,669.3,657,663.6,164980.26674916
2021-11-24,660,671.1,651.6,667.5,148633.53340765
2021-11-25,712.35,737.85,703.05,731.85,570637.46695199
2021-11-26,705,711.15,630,654,995026.20049751
2021-11-29,669.45,699.6,663,676.65,467065.93356687
2021-11-30,675,675.15,650.4,660.75,436268.8668848
2021-12-01,643.5,692.1,643.5,679.95,418935.7335428
2021-12-02,679.8,680.55,663.6,674.55,197805.2000989
2021-12-03,652.65,684.75,652.65,678,219603.66677647
2021-12-06,684.75,708.45,682.5,707.1,249765.13345822
2021-12-07,709.35,715.8,702.3,708,251128.20012556
2021-12-08,720,720,685.8,708.15,175260.4667543
2021-12-09,703.05,709.35,685.2,690.3,165490.60008275
2021-12-10,726.45,726.45,672,678,327229.40016361
2021-12-13,645,665.55,517.35,551.4,3156186.3349114
2021-12-14,573.15,575.1,537.45,541.5,941107.20047055
2021-12-15,532.65,540.9,514.95,519.15,589883.26696161
2021-12-16,525.6,535.35,501.75,504.15,566333.86694983
2021-12-17,509.25,544.65,496.35,539.7,554620.60027731
2021-12-20,513.75,527.85,505.65,521.1,213465.93344007
2021-12-21,525,546,519.6,537.9,259235.40012962
2021-12-22,521.1,563.7,521.1,553.35,227479.60011374
2021-12-23,555,565.5,546.45,556.05,249479.13345807
2021-12-24,562.5,570,559.8,564.75,86339.866709837
2021-12-29,575.25,578.1,553.65,559.35,211522.13343909
2021-12-30,585,585,555,557.4,102654.80005133
2021-12-31,556.5,556.5,545.25,547.5,90671.533378669
2022-01-04,549.6,584.1,547.35,575.1,697053.66701519
2022-01-05,532.65,570.45,532.65,567.9,278779.53347272
2022-01-06,540,569.7,540,555,198237.60009912
2022-01-07,555,559.95,542.55,559.35,177409.2000887
2022-01-10,568.8,568.8,551.7,559.2,321926.06682763
2022-01-11,555.45,568.65,554.85,559.35,304738.9334857
2022-01-12,572.1,572.7,555.9,565.05,169500.53341808
2022-01-13,567.15,567.15,556.5,564.3,158117.46674573
2022-01-14,573.75,573.75,554.85,558.75,160582.66674696
2022-01-17,582.75,582.75,556.5,558.3,237464.8667854
2022-01-18,553.2,564.9,547.95,558.75,269817.66680158
2022-01-19,564.75,564.75,538.95,547.65,237742.7334522
2022-01-20,510.3,555.75,510.3,540,317189.46682526
2022-01-21,537.3,537.3,513.15,526.95,436635.40021832
2022-01-24,518.25,521.55,472.2,479.55,794911.93373079
2022-01-25,485.4,502.65,473.85,498.45,815944.60040797
2022-01-26,516.3,516.3,484.8,491.55,468908.53356779
2022-01-27,485.7,495,476.1,486,345956.20017298
2022-01-28,468,500.85,468,477.3,551508.53360909
2022-01-31,510,510,461.85,473.7,505541.20025277
2022-02-01,474,487.2,474,479.85,296395.6001482
2022-02-02,475.5,490.35,473.7,473.7,224102.46677872
2022-02-03,477.15,483.75,470.1,476.4,280914.06680712
2022-02-04,468.45,477,458.85,466.35,424415.00021221
2022-02-07,459,470.7,451.65,467.85,374227.80018711
2022-02-08,472.2,472.2,454.5,464.55,274618.80013731
2022-02-09,472.2,473.25,460.8,472.05,361689.00018084
2022-02-10,465,479.4,464.4,471,334930.86683413
2022-02-11,451.65,471,451.65,467.4,274729.66680403
