n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_directional_accuracy,mean_rmse,mean_r2,selection_score
100,2,0.03,0.7,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.03,0.7,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.03,0.7,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.01,0.6,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.01,0.6,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.01,0.6,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.01,0.6,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.01,0.6,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.01,0.6,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.01,0.7,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.01,0.7,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.01,0.7,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.01,0.7,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.01,0.7,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.01,0.7,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.03,0.6,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.03,0.6,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.03,0.6,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.03,0.6,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.03,0.6,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.03,0.6,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.03,0.7,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.03,0.7,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.03,0.7,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.03,0.7,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.03,0.7,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,3,0.03,0.7,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.01,0.6,0.6,0.5,5.0,0.6388888888888888,0.03914826222367957,-0.09242330629596601,0.6369314757777048
