us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label_calm,regime_label_credit_stress,regime_label_crisis,regime_label_inflation_stress
0.007834279,0.0034928664,0.0022070745,-0.05372204,0.0031487877,0.0021084056,0.011552462,-0.006954626,0.011561302,-0.0019734846,-0.0033648354,-0.0007334084,-0.0016653818,9.480196e-05,0.0026827373,-2.5660447e-05,-6.629243e-05,0.00030460555,0.0
0.01238217,0.005423094,0.001833019,-0.055473424,0.005395569,-0.008948127,0.010313946,-0.0062107006,0.01173685,-0.005651281,0.0014485931,-0.00015059102,-0.0014862362,0.00011543098,0.0024513335,-2.5660447e-05,-6.5349916e-05,0.00030460555,0.0
0.011799394,0.00717404,0.0037498414,-0.057294387,0.00468993,0.0034644655,0.014208935,0.00305163,-0.0027128821,-0.006613946,-0.0024290266,9.6510754e-05,-0.001856722,0.00011786226,0.003952344,1.3024153e-05,-0.000117407755,5.4146447e-05,0.0
0.01313896,0.004409196,0.004596177,-0.04936514,0.0031772442,0.0031384826,0.01768704,-0.000862549,-0.004554553,-0.0069457865,0.00090097275,-0.0027683193,-0.001298561,0.00028424774,-0.00029779557,2.1688735e-05,-0.00011769003,5.4146447e-05,0.0
0.013955318,-0.0016350489,0.0030390748,-0.058153033,0.0049104067,0.0026139102,0.010299351,0.0076873214,-0.0012412692,-0.0035876108,-0.0012199031,-0.0012580729,-0.0006466465,0.00013943989,0.0058934316,-8.0240876e-05,-7.633154e-05,5.1744242e-05,0.0
0.01255306,0.004487187,0.0036077043,-0.050168224,0.0024312623,0.0019751105,0.014023108,0.0014242502,-0.012575029,-0.008981846,0.0035740212,-0.0021298444,-0.0005062296,0.00036828962,-0.0029669062,0.00021365883,0.0010095122,-5.516522e-06,0.0
0.008555874,0.0020637317,0.003029765,-0.05582854,0.003974361,0.002383508,0.011017358,-0.0065769195,0.0028284185,-0.006021429,-0.00014866974,0.0006559576,-0.0010015012,0.00010287865,0.0014974267,-0.00012866339,0.0009844109,-3.646904e-05,0.0
0.011891355,0.0033878393,0.0037852223,-0.011814816,0.0040949574,0.0019056537,0.0024646197,0.008160042,-0.0017468592,-0.00020258207,0.0031983522,-0.0035200876,-0.0008776004,0.0008974062,-0.002751576,2.8122577e-05,0.0012473444,-5.516522e-06,0.0
0.012962045,0.0058546253,0.002826602,-0.01652398,0.0040974175,-0.0024725164,0.006464273,0.0074655777,-0.012149042,0.0066526774,0.0013259641,-0.00039411808,-0.00078271906,0.00018442437,0.0019213315,9.038329e-06,-7.760137e-05,-4.8613765e-06,0.0
0.008687533,0.002224885,0.0018529999,-0.000607658,0.0037198192,0.002737817,-0.004885067,-0.008851914,0.006270807,0.004818967,0.0007663311,-0.0021665227,-0.00046930238,0.00038667434,0.0027134812,-9.2661365e-05,-8.351489e-05,-4.8613756e-06,0.0
0.0061873556,0.003913639,0.002727756,0.0037250286,0.00035418684,-0.0015084199,0.0076070735,0.0053738747,-0.008593926,-0.013860212,0.0016765045,0.00047381985,-0.0011946887,0.00015332295,-0.00069582835,3.934629e-05,-0.00011720565,-5.516522e-06,0.0
