us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label_calm,regime_label_credit_stress,regime_label_crisis,regime_label_inflation_stress
-0.0020497877,0.0012193078,-0.0020091152,-0.048470184,-0.005621779,-8.559877e-05,0.0026944724,0.0019048245,0.0083772745,-0.00051331025,0.00027127785,0.0022736392,-0.0016785493,-0.00015181678,-0.007653529,-4.85042e-05,0.00018961025,0.00012088129,0.0020947335
-0.0049772896,-0.002402899,-0.003062229,-0.057015687,-0.008567354,-0.003157847,-0.010627929,-0.0039613703,-0.0010216072,0.0009869137,-0.0022872628,-0.0075630625,-0.0022714005,-0.00014270624,-0.006363519,0.00016319512,0.00021446735,0.00014792838,0.0012051396
-0.002972006,0.0026251916,-0.0016741531,-0.06550816,-0.0129109565,0.0070615127,0.002255411,-0.0025350207,-0.0042266897,-0.0013712539,0.0072464296,0.005191232,-0.0005619596,2.2814009e-05,-0.0042349105,7.045717e-05,0.00015887295,6.5091146e-05,0.00083375984
-0.000778096,-0.0016861235,-0.0018563091,-0.04173644,-0.009342772,-0.0028850855,0.0023649998,0.0005675382,-0.00053210615,-0.0028149246,-0.0020544888,0.0054852427,-0.0020830845,-0.00023705924,-0.006530997,-0.00025767743,0.00018961025,0.00015291567,0.0012052373
-0.0009306802,0.0021304374,-0.0019479778,-0.05385205,2.7223272e-05,0.010746275,0.003274421,-0.0015806843,-0.0048827776,-0.002133687,-0.0013397251,-0.0029945802,-0.001120228,-0.00037628392,-0.005007129,-5.1860763e-05,0.00015555916,0.00015934953,0.0011873586
-0.002478803,-0.002368849,-0.0029109754,-0.042566422,-0.013667743,-0.0014500209,0.0011336316,0.003272278,-0.0010732397,0.0022207478,-0.00032542183,0.002193852,-0.0014638343,3.2004027e-05,-0.0047650672,0.00019749618,0.00023775155,0.00022817093,0.0015376998
-0.0054258844,0.0009228009,-0.0013181951,-0.048160307,-0.0008655562,0.010336423,-0.0029635741,0.00034257188,2.7661164e-05,-0.0026050396,-0.0018267137,0.006151067,-0.00032729006,-7.687831e-05,-0.00044811916,0.0002703691,0.0002767063,0.00011562407,0.0018783888
-0.0044365143,0.002946596,0.005609309,-0.053365927,-0.00044893374,0.008583992,-0.0010049974,-0.004534563,0.0064529004,-0.0017712559,0.009677436,-0.017774694,-0.0010894106,-0.00044608384,0.0010183095,-6.0571172e-05,0.00018493044,0.000116956944,0.0021800473
-0.0052131754,0.005982058,0.00577551,-0.054126922,-0.002946507,0.0014518822,-0.0004812305,-0.0002933223,-0.00824486,0.0003781208,-0.0021246993,0.006556337,-0.0017704443,-0.00018510796,-0.004716384,0.00029456613,0.00029098082,0.00023111771,0.0020186235
-0.0017010445,-0.0037958166,0.005010726,-0.044630196,0.0005765305,0.009170401,-0.0012012832,-0.01898843,-0.005636063,-0.0015839911,-0.017193079,0.002707417,3.543633e-05,-0.0007408299,-8.211214e-05,4.5155015e-05,0.0001716601,-0.0024929682,-0.00078695687
0.0080781765,-0.0028577358,0.0047117183,-0.04294269,0.0028281882,0.012881927,-0.0013022658,0.0024025787,0.012221267,0.0026650536,-0.0014325987,0.0046844,-0.0021648067,-0.001018792,-0.00039563744,4.9988057e-06,0.00018161666,0.00011990985,0.0025075257
-0.0019609283,-0.005214912,0.0071820356,-0.039341565,0.0017594424,0.010518612,-0.004142025,0.0039306385,-0.006227917,-0.0016512455,0.0010708272,0.005343851,-0.00086220505,-0.0008308309,0.0018004271,1.6416576e-05,0.0002767063,-0.00302185,-0.0009937551
-0.0021526013,0.0073108855,0.0069958814,-0.03005246,0.001384081,-0.001970686,-0.010148467,0.0020140435,0.008191138,0.009680238,0.0007443931,0.0045472947,-0.00042712668,-9.8464225e-05,0.0005775627,-0.00021668516,0.00018022343,-0.0056868843,-0.0009161373
0.002226012,-0.004280828,0.008122723,-0.035781413,0.0027031193,0.010258494,-0.013023006,0.0013647694,-0.0060152146,-0.0008597197,0.015701594,0.0031097878,-0.003116443,-0.0007997718,0.0012101902,-5.1177103e-06,0.00026951768,-0.003016784,-0.0010421085
