date,spx_return,ndx_return,gold_return,eurusd_return,gbpusd_return,spx_vol_3m,ndx_vol_3m,vix_level,us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_spike,spx_drawdown,ndx_drawdown,ecb_level,ecb_yoy,dxy_return,qqq_return,btc_return
2017-04-01,0.009050140558437409,0.026735386946941116,0.01657779858513983,0.02079852337211815,0.033242601479754795,0.019176339827733015,0.010800594434691144,10.82,1.28,2.29,1.01,0.02176223471915395,3.81,0,0.0,0.0,2016.0,0.0004962779156327812,-0.013039256081942391,0.026904741396102015,0.25077885878010997
2017-05-01,0.011509718385591177,0.036103823355622636,0.0003311336627620337,0.031761322063179574,-0.005985792945067656,0.006281446929803882,0.008240719589056771,10.41,1.28,2.21,0.9299999999999999,0.018563431667619756,3.74,0,0.0,0.0,2016.0,0.0004962779156327812,-0.02173892689894399,0.038233445370358464,0.5137147256146141
2017-06-01,0.004802282553352028,-0.02481475244272719,-0.021674500657657966,0.015619664369412057,0.011521451937462207,0.003393216668658966,0.03280309271277348,11.18,1.38,2.31,0.9300000000000002,0.01640565809959127,3.77,0,0.0,-0.02450939745715867,2016.0,0.0004962779156327812,-0.013085600521184303,-0.023452179504372325,0.149933545549717
2017-07-01,0.019163961513693484,0.04050261900859759,0.02232068386519545,0.03572699228569181,0.013937507843781458,0.007186039194943814,0.03650749076971762,10.26,1.34,2.3,0.9599999999999997,0.017251073506566073,3.61,0,0.0,0.0,2016.0,0.0004962779156327812,-0.029707287370116547,0.039809700932834036,0.05825474236694756
2017-08-01,0.0005463430563159147,0.01824477915374933,0.03957211969184737,0.007197758108361555,-0.021412881742214496,0.009755225613201902,0.03320615833853265,10.59,1.33,2.12,0.79,0.0192812155729698,3.85,0,0.0,0.0,2016.0,0.0004962779156327812,-0.002048213324862403,0.020523812860528786,0.5244290161498542
2017-09-01,0.01911895720324887,-0.0015541576837940856,-0.03079555834961095,-0.008550480668372674,0.03592773196936998,0.010735918984599392,0.021040365176863605,9.51,1.47,2.33,0.8600000000000001,0.021805652303711787,3.56,0,0.0,-0.0015529506061517184,2016.0,0.0004962779156327812,0.004414582266200918,-0.002956884597561156,-0.09988682700606029
2017-10-01,0.02194559887830511,0.04404753294748794,-0.007273044325492114,-0.01450399949557802,-0.00855865468815121,0.01162511683916158,0.022866621203799526,10.18,1.6,2.38,0.7799999999999998,0.02020757753132485,3.51,0,0.0,0.0,2016.0,0.0004962779156327812,0.015669469275193058,0.04503494070233298,0.3763708077692685
2017-11-01,0.027695515330648682,0.018551172084000183,0.0027963477207444123,0.020400287756016596,0.017007682266756165,0.004370522312049922,0.02285389423702936,11.28,1.78,2.42,0.6399999999999999,0.02172493864295566,3.61,0,0.0,0.0,2016.0,0.0004962779156327812,-0.016421790158995777,0.01952543001551924,0.49308700842863085
2017-12-01,0.009783603904362663,0.004836249570910572,0.022078315153415504,0.009275681181620223,-0.0009994559350114016,0.009145237666842792,0.019898443242539265,11.04,1.89,2.4,0.51,0.021299307195522532,3.63,0,0.0,0.0,2017.0,0.0004960317460318553,-0.00961493245437875,0.00601253545693911,0.342103848280858
2018-01-01,0.05465741778702495,0.08300176186968124,0.03156813487703489,0.03373904795128005,0.05031063316427715,0.022588492377705934,0.041736923972647416,13.54,2.14,2.72,0.5800000000000001,0.02151318868063945,3.29,0,0.0,0.0,2017.0,0.0004960317460318553,-0.03299615744058259,0.08394664907226146,-0.323952290130209
2018-02-01,-0.0397261156359207,-0.013846521065963471,-0.020200734973873834,-0.017801006498691308,-0.03153332238050891,0.047210738331326024,0.051378470100457846,19.85,2.25,2.87,0.6200000000000001,0.02263468931091861,3.47,1,-0.038947379604151844,-0.01375109892244445,2017.0,0.0004960317460318553,0.016468641642833307,-0.013011918709122019,0.053306404830995927
2018-03-01,-0.02725251295379243,-0.0406872365451007,0.005447007407855174,0.010247880616298798,0.019722091713127943,0.05127227792098017,0.06506276744276311,19.97,2.27,2.74,0.4700000000000002,0.023309497646499366,3.72,1,-0.0647848120093066,-0.05307345765965126,2017.0,0.0004960317460318553,-0.005089622394671733,-0.04164370904417953,-0.41758768474381036
2018-04-01,0.002715111747128934,0.0037067693940223503,-0.007193295093106864,-0.019674217068997264,-0.018813842935864234,0.02181324932186314,0.022358330948169896,15.93,2.49,2.95,0.45999999999999996,0.024709963021052994,3.46,0,-0.06224214801987377,-0.049556905837274595,2017.0,0.0004960317460318553,0.018572926121044886,0.005045781365823333,0.27573955100852277
2018-05-01,0.021378202402637565,0.05337625772488571,-0.013364693127597123,-0.032494866423492495,-0.035212199054868845,0.02453336489731589,0.047056396640365254,15.43,2.4,2.83,0.43000000000000016,0.02781921607842497,3.63,0,-0.04197874502887941,0.0,2017.0,0.0004960317460318553,0.023140478207564506,0.0551785488697271,-0.23829809462774473
2018-06-01,0.004830713496801861,0.010432309842876252,-0.03599747353167416,-0.0013692887829536821,-0.007013387346036934,0.010219312702490463,0.026945851953722337,16.09,2.52,2.85,0.33000000000000007,0.028075506935940187,3.71,0,-0.03733962270832671,0.0,2017.0,0.0004960317460318553,0.006786150591772835,0.011385110747202665,-0.21504072422051207
2018-07-01,0.03538797997679926,0.02679105752186082,-0.023940031693309452,0.0009330315211192348,-0.0062163923321214235,0.015296185752750059,0.021673963470610656,12.83,2.67,2.96,0.29000000000000004,0.02854124785561929,3.46,0,-0.0026630686908821707,0.0,2017.0,0.0004960317460318553,-0.0014805353091800933,0.02758007104428824,0.31690202973259113
2018-08-01,0.029814321663194848,0.056787384674636586,-0.019319964873850685,-0.006695993702006875,-0.01183227960040577,0.016273664198832798,0.02350950598849674,12.86,2.62,2.86,0.23999999999999977,0.026429238568742575,3.49,0,0.0,0.0,2017.0,0.0004960317460318553,0.006855498402307915,0.05619767057899605,-0.15751017481522647
2018-09-01,0.004285106720321905,-0.0035204391752591086,-0.006322465739487014,9.474305260604732e-05,0.005530974787209429,0.016584104876882888,0.030154049181344785,12.12,2.81,3.05,0.23999999999999977,0.02332055105808828,3.28,0,0.0,-0.003514249694626143,2017.0,0.0004960317460318553,0.0005254353220948434,-0.002820388696347334,-0.03276763168437278
2018-10-01,-0.0719293490556602,-0.09058073377350888,0.01944954614949601,-0.025611783660637905,-0.02039764145740653,0.05293417077870609,0.07408766299457978,21.23,2.87,3.15,0.2799999999999998,0.02492032470218053,3.81,0,-0.06940335897981463,-0.0898093290918473,2017.0,0.0004960317460318553,0.020175339225926313,-0.08987768680533371,-0.06688634972031175
2018-11-01,0.017701776759294796,-0.0025998659380599694,0.00554668088723531,0.0003887097535581665,-0.002029884664443404,0.048343198451316266,0.05053212749610826,18.07,2.8,3.01,0.20999999999999996,0.02147328577667773,4.29,0,-0.052783478266837776,-0.09217262935117021,2017.0,0.0004960317460318553,0.0014403232329909218,-0.0026536162895109583,-0.3923993325317438
2018-12-01,-0.09626528711807607,-0.09330528636633892,0.048262842524339496,0.012769548079424282,0.0006039097456144842,0.060020091420932745,0.0516002738800556,25.42,2.48,2.69,0.20999999999999996,0.020023809043401064,5.33,1,-0.13971612708391962,-0.17304609676597582,2018.0,0.0004957858205254517,-0.01137314268522813,-0.09058906870313484,-0.09272130439614763
2019-01-01,0.07574215482837561,0.0872183079125613,0.029810996568145485,-0.0018417256322035328,0.027507253589335662,0.08750594000808602,0.09026216052911659,16.57,2.45,2.63,0.17999999999999972,0.014875893578291333,4.37,0,-0.0720252026438068,-0.09768177097282009,2018.0,0.0004957858205254517,-0.00615382737730892,0.08627642720767581,-0.10802534175256882
2019-02-01,0.029295592986693514,0.02723461126313616,-0.006773457642439629,-0.006617983806631875,0.01158800183911378,0.08898443478549067,0.09193900049818123,14.78,2.52,2.73,0.20999999999999996,0.015188615351321877,3.92,0,-0.04443750471863233,-0.07276979051675153,2018.0,0.0004957858205254517,0.006049896563085583,0.02947347438141207,0.09191479747954855
2019-03-01,0.017765541837019908,0.038860121858789336,-0.015472042970895904,-0.013538188825020846,-0.017379043845639673,0.030690695768089943,0.03181118911837726,13.71,2.27,2.41,0.14000000000000012,0.018831863513063984,4.05,0,-0.027309727589070593,-0.03602824463880956,2018.0,0.0004957858205254517,0.011579896799113575,0.038495167563072516,0.05876939141607026
2019-04-01,0.03856033644309039,0.0531370231973379,-0.006848437733254463,-0.00028530416291805264,0.00030684023836750397,0.010417941523605609,0.012973802786443828,13.12,2.27,2.51,0.23999999999999977,0.020005834702090608,3.73,0,0.0,0.0,2018.0,0.0004957858205254517,0.002053857524646631,0.05353389461452254,0.26087196646313393
2019-05-01,-0.0680408888532043,-0.08771890277213573,0.017294346502062984,-0.00386854590216371,-0.03083541615438512,0.05650809420660649,0.07753114564382568,18.71,1.95,2.14,0.19000000000000017,0.017959105553606136,4.59,0,-0.06577772648116151,-0.08398166924972948,2018.0,0.0004957858205254517,0.0027659356713181046,-0.08583223570884106,0.44937019345630197
2019-06-01,0.06665831953424144,0.07343168353139812,0.0774787965278421,0.017727216714006032,0.004467076604710366,0.07106006218763875,0.08777032203879744,15.08,1.75,2.0,0.25,0.01671194894390049,4.07,0,-0.0013816140103127842,-0.014185641254983027,2018.0,0.0004957858205254517,-0.016711785359289803,0.07315791619950926,0.26980993770205175
2019-07-01,0.013042767473010496,0.0229013436916867,0.0018833197296998679,-0.026737177765256064,-0.043914991216096134,0.06781477651940714,0.08242134193480685,16.12,1.89,2.02,0.13000000000000012,0.01826331335037068,3.93,0,0.0,0.0,2018.0,0.0004957858205254517,0.024558125672525664,0.023079535209653213,-0.11470062943300761
2019-08-01,-0.018257307714875135,-0.020307291628652316,0.07492311177509553,-0.0073342093221232365,0.001110202047427596,0.042943734274646636,0.046917119964570105,18.98,1.5,1.5,0.0,0.017376412106666406,4.13,0,-0.01809165274226779,-0.02010248726553678,2018.0,0.0004957858205254517,0.0040518849640445624,-0.019177997294527464,-0.007640929876175432
2019-09-01,0.01703524052367768,0.007570929988649899,-0.034043682194285094,-0.00836052693625115,0.010245932625627839,0.019327004031484744,0.021905870564362294,16.24,1.63,1.68,0.050000000000000044,0.016844977040391562,4.02,0,-0.0012213207711769397,-0.012655597430428695,2018.0,0.0004957858205254517,0.004639434394247655,0.009136740305637754,-0.1661753573276705
2019-10-01,0.020225819582931022,0.04224439717437223,0.027095756888749573,0.0229576120330702,0.050810343421690524,0.02135686791379246,0.03133730029675246,13.22,1.52,1.69,0.16999999999999993,0.017339736996186295,4.15,0,0.0,0.0,2018.0,0.0004957858205254517,-0.02063814239294878,0.04286875268606429,0.13618221920365575
2019-11-01,0.033480291579323126,0.03880415889098515,-0.03302071139692694,-0.01210703491802043,0.000131441097181086,0.00872067014683379,0.019103224657071923,12.62,1.61,1.78,0.16999999999999993,0.020922903948629168,4.02,0,0.0,0.0,2018.0,0.0004957858205254517,0.009406042069971107,0.03988794251598739,-0.2211106619593925
2019-12-01,0.02818874101228944,0.038447012365410184,0.03574965822286269,0.01759781992489482,0.024831389603087346,0.0066719519007652234,0.0020969392168268867,13.78,1.58,1.92,0.33999999999999986,0.023195274699624457,3.6,0,0.0,0.0,2019.0,0.0004955401387511937,-0.01931630275025347,0.038127424659664524,-0.018335328532938143
2020-01-01,-0.0016294165896177356,0.029163708721672822,0.04483408944777721,-0.0110118852648512,-0.00414899156634609,0.01892887845719619,0.005465735077879921,18.84,1.33,1.51,0.17999999999999994,0.02599767976845202,4.03,0,-0.0016280898111292685,0.0,2019.0,0.0004955401387511937,0.010321074242249137,0.029931767649281397,0.27420768786845184
2020-02-01,-0.08785952093620485,-0.060714968044659756,-0.0059919023368785575,-0.004554869557137568,-0.029293401671590117,0.060266011039476486,0.05476838294529618,40.11,0.86,1.13,0.2699999999999999,0.023413166797595197,5.06,1,-0.08560161942317347,-0.05890855731494341,2019.0,0.0004955401387511937,0.007569572523161759,-0.06248644437177561,-0.08342044812581242
2020-03-01,-0.13366776859296695,-0.07971317428375471,-0.0014274161437784472,-0.0008880834294606539,-0.03097345701239981,0.06704246521020202,0.05815680532054047,53.54,0.23,0.7,0.47,0.014940399642909163,8.77,1,-0.20001052377444456,-0.13101389399246766,2019.0,0.0004955401387511937,0.009331701725652126,-0.07564873526132163,-0.2949110374679771
2020-04-01,0.11942089623740584,0.14142825240497725,0.06851534263881812,-0.0071514662253373065,0.013033639169729116,0.13485636751909424,0.12256042320149776,34.15,0.2,0.64,0.44,0.003130472940411133,7.63,0,-0.09853657630665051,0.0,2019.0,0.0004955401387511937,-0.0003029879231299342,0.13953344104801377,0.3028588401606353
2020-05-01,0.0442864902305306,0.059838285293684415,0.026122236383546223,0.013648839085856452,-0.019586382964010697,0.12997869662951636,0.11182953038840199,27.51,0.16,0.65,0.49,0.001982013035848551,6.54,0,-0.0577167123728636,0.0,2019.0,0.0004955401387511937,-0.0068909912871779905,0.06392168270077507,0.06312081945661568
2020-06-01,0.018221381004063585,0.06102893812186104,0.028164459902439144,0.011668284060505277,0.0038787300551240806,0.052545077106006664,0.04676606697983459,30.43,0.16,0.66,0.5,0.007166562831830481,6.44,0,-0.040389627272671064,0.0,2019.0,0.0004955401387511937,-0.009707295038505821,0.06096968481356544,-0.025176427892529905
2020-07-01,0.053636778409248576,0.07115373861766981,0.10301070823887189,0.04780484901687707,0.054369402238230224,0.018353329313687303,0.0062178335343367076,24.46,0.11,0.55,0.44000000000000006,0.009968647625897997,5.16,0,0.0,0.0,2019.0,0.0004955401387511937,-0.04086907385262587,0.07089198702780214,0.18659127003618248
2020-08-01,0.06771910208965368,0.1047872660368679,-0.0032369219692562844,0.013237074434843819,0.020884876054054015,0.02550355075368187,0.02290748427063018,26.41,0.14,0.72,0.58,0.012810698495523853,5.02,0,0.0,0.0,2019.0,0.0004955401387511937,-0.014545302969800358,0.10386195754614928,0.045019714063460184
2020-09-01,-0.04001810324358949,-0.05889304697364609,-0.04257419698295445,-0.018197456931549855,-0.03412521433450786,0.058561725428053275,0.08644326219792123,26.37,0.13,0.69,0.5599999999999999,0.013910228912373812,5.41,0,-0.039227954095494386,-0.05719240010899462,2019.0,0.0004955401387511937,0.01881472488615203,-0.05952305680959967,-0.07465151166983128
2020-10-01,-0.02805568033968923,-0.032498951729155415,-0.003942430813937908,-0.006623730925682471,0.002404265441685748,0.05905253864728866,0.08787813410200034,38.02,0.14,0.88,0.74,0.012303863428671624,5.32,0,-0.0658084569652402,-0.08734012071969414,2019.0,0.0004955401387511937,0.0015963556376313913,-0.030922439538178668,0.21910682469192658
2020-11-01,0.10214644831840361,0.10432296937326,-0.05561259406631994,0.024108999775969597,0.028784331231864416,0.07885266174925329,0.08761312149642522,20.57,0.16,0.84,0.6799999999999999,0.011757452138405844,4.33,0,0.0,0.0,2019.0,0.0004955401387511937,-0.023345669227606357,0.10639200493774656,0.3031266091323794
2020-12-01,0.03644899728321611,0.0492980412418144,0.06637496567531723,0.023623276217398247,0.02540764497335203,0.06510197489945341,0.06884611931585674,22.75,0.13,0.93,0.8,0.013204191315779434,3.86,0,0.0,0.0,2020.0,0.0004952947003467045,-0.021231755692378573,0.04786056300552535,0.4587350464761936
2021-01-01,-0.011199116821942242,0.0028744490742311332,-0.029880494254744303,-0.006570325870100217,0.0021845475753249108,0.05691179577100492,0.05078499597400002,33.09,0.11,1.11,1.0,0.013738437137002402,3.84,0,-0.011136640158463601,0.0,2020.0,0.0004952947003467045,0.007090649855452873,0.002610086014097062,0.15463782274374324
2021-02-01,0.02575689966712559,-0.0012339936583808913,-0.06462788142110888,-0.0058095255888703425,0.01656040856914595,0.025001369575653444,0.02806396195177387,27.95,0.14,1.44,1.2999999999999998,0.016698167791706853,3.57,0,0.0,-0.001233232601285122,2020.0,0.0004952947003467045,0.0038565247511365883,-0.001336014910312455,0.36117326465654404
2021-03-01,0.04156280869744297,0.013999754820055051,-0.011545542833623421,-0.028396097952418094,-0.01069528911674803,0.027078265267947776,0.007881611746435755,19.4,0.16,1.74,1.58,0.026678187820641908,3.36,0,0.0,0.0,2020.0,0.0004952947003467045,0.02497961122162902,0.01702200814581477,0.19960474235387002
2021-04-01,0.05109732211429392,0.05710324480242805,0.03469687065298441,0.024884132501073592,0.0022466870829779724,0.012798897844292036,0.030257812579557942,18.61,0.16,1.65,1.49,0.04133077115360573,3.28,0,0.0,0.0,2020.0,0.0004952947003467045,-0.021137902134963932,0.057417844833289475,-0.09675954304512664
2021-05-01,0.00547150655202215,-0.012651150119514554,0.07558519507420414,0.01680004874367668,0.028214914722141327,0.024066588466068527,0.03519909372338228,16.76,0.14,1.58,1.44,0.04918257089467626,3.34,0,0.0,-0.01257146072798317,2020.0,0.0004952947003467045,-0.013788757619111322,-0.012085091589301824,-0.39420494551213975
2021-06-01,0.02197084004586202,0.06151015992695324,-0.0743020384463273,-0.030567726767034613,-0.026985000154674917,0.023102290684208777,0.041603277955086844,15.83,0.25,1.45,1.2,0.05295632620349999,3.04,0,0.0,0.0,2020.0,0.0004952947003467045,0.026416877255354857,0.060738947896047175,0.007948969303835008
2021-07-01,0.02249322924674322,0.027452451911313208,0.024386552733781888,0.0001770650212678471,0.004868611462596361,0.009680219864188093,0.03712170586717379,18.24,0.19,1.24,1.05,0.05245169381309234,3.32,0,0.0,0.0,2020.0,0.0004952947003467045,-0.0029251336773783417,0.02820758636282196,0.08745726688060339
2021-08-01,0.02857805096868915,0.040775843414199264,-0.00024259934286345456,-0.004368313488290507,-0.01017527898328006,0.003673172607882599,0.017162712089821824,16.48,0.2,1.3,1.1,0.05152015301793966,3.21,0,0.0,0.0,2020.0,0.0004952947003467045,0.004978355475315246,0.04132102786284475,0.20173405257815066
2021-09-01,-0.04873776298462272,-0.059008009532377864,-0.031694090543774235,-0.019426387686376514,-0.02089660066861156,0.04298956151772179,0.05417524259760964,23.14,0.28,1.52,1.24,0.05351215590949132,3.15,0,-0.04756914042116628,-0.05730078145305213,2020.0,0.0004952947003467045,0.017337792713291503,-0.05851011153036221,-0.16002473130882844
2021-10-01,0.06685820979817365,0.07605803096666074,0.014648333872590241,-0.0019531762598175603,0.0156273892424242,0.058886238588873915,0.07005293874806275,16.26,0.48,1.55,1.07,0.06235042390298062,3.15,0,0.0,0.0,2020.0,0.0004952947003467045,-0.0013802332872541179,0.07570102210336231,0.3868758932370717
2021-11-01,-0.0083686511009886,0.01784868990092162,-0.004418492873428223,-0.019303426681375455,-0.028739122341186016,0.05866738832692924,0.06774722003051228,27.19,0.52,1.43,0.9099999999999999,0.06901970403700863,3.67,0,-0.008333731418471463,0.0,2020.0,0.0004952947003467045,0.019673404079860214,0.019771629167771622,-0.04401326289118568
2021-12-01,0.042688611280446646,0.011348408703315535,0.030264818014934684,0.0033018295701893003,0.016897357450146873,0.03840593299464886,0.03563218642468298,17.22,0.73,1.52,0.79,0.07174340285065539,3.1,0,0.0,0.0,2021.0,0.0004950495049504955,-0.0033392465699278884,0.011457565481494101,-0.2107626687900653
2022-01-01,-0.05401814986501885,-0.08902029097741765,-0.017729347581189655,-0.012765622601139451,-0.005895784362250589,0.04837857382240621,0.059912587165558466,24.83,1.18,1.79,0.6100000000000001,0.07558805726967832,3.63,0,-0.05258508910699976,-0.08517298934809148,2021.0,0.0004950495049504955,0.00905268916494745,-0.09153450595269123,-0.21934278711695804
2022-02-01,-0.0318627908789231,-0.047474858485537834,0.06017189219777938,-0.0010065784756214196,-0.001734554159530525,0.050663874616563125,0.05043159657613737,30.15,1.44,1.83,0.3900000000000001,0.07937278766517819,3.77,1,-0.08229651418956076,-0.12758944809094075,2021.0,0.0004950495049504955,0.0017593605463971306,-0.04579258090664556,0.0005289466151730813
2022-03-01,0.035148238386268404,0.041323378518807775,0.014794515427679943,-0.013747647849010248,-0.021288695034742212,0.046425536738527916,0.0665840596961945,20.56,2.28,2.32,0.040000000000000036,0.08572204966013852,3.43,0,-0.04946728826859255,-0.09078325596443156,2021.0,0.0004950495049504955,0.016408926282936755,0.04562218293547113,0.21730437416221773
2022-04-01,-0.09206783296043518,-0.1435071980923397,-0.021325050053606093,-0.047982705155585656,-0.043772519036612605,0.06363837147521739,0.09243887998369982,33.4,2.7,2.89,0.18999999999999995,0.08231750770777224,3.97,0,-0.13307302703632679,-0.21233229248876234,2021.0,0.0004950495049504955,0.04621482785072315,-0.14613320342320352,-0.16517195122974823
2022-05-01,5.3242466203463356e-05,-0.016684768288620644,-0.03147529667392158,0.01732031513862158,0.001993907725458105,0.0657037290738755,0.09452620081910314,26.19,2.53,2.85,0.3200000000000003,0.08538171195642064,4.22,0,-0.13302686847748105,-0.22536531683668215,2021.0,0.0004950495049504955,-0.011821730073098597,-0.01599308967086171,-0.22614403269939354
2022-06-01,-0.0876515744801734,-0.09436205283736132,-0.01669243252385385,-0.02379695396010662,-0.03435893065580024,0.05195820562773251,0.0639439005930433,28.71,2.92,2.98,0.06000000000000005,0.08979361103105798,5.87,0,-0.20578324780012508,-0.29511865137915994,2021.0,0.0004950495049504955,0.028484801328897424,-0.09329887912376646,-0.4496517346493629
2022-07-01,0.08720134427422459,0.11826855777890422,-0.025885281882467734,-0.025100827034830728,0.00021352430151903493,0.08742660708776513,0.10759332175883368,21.33,2.89,2.67,-0.2200000000000002,0.08462576727730098,4.83,0,-0.13341711811135967,-0.2066233743952236,2021.0,0.0004950495049504955,0.011491641364435898,0.11824290061196793,0.16541343009947795
2022-08-01,-0.04336702120583717,-0.05361632988994396,-0.028738967305495952,-0.016762511477979566,-0.047110251646684385,0.09090541138987511,0.11285418698368116,25.87,3.45,3.15,-0.30000000000000027,0.08222579178218825,5.03,0,-0.17019499892996073,-0.24804106352419836,2021.0,0.0004950495049504955,0.0260964990360768,-0.052686075661880535,-0.18455336609623066
2022-09-01,-0.09804919930362435,-0.11204720871027525,-0.02925235851708001,-0.025248930872509602,-0.03958540198116046,0.09518053246466388,0.11972463858242023,31.62,4.22,3.83,-0.3899999999999997,0.08192106896425821,5.43,0,-0.2476952192321734,-0.3277471679060397,2021.0,0.0004950495049504955,0.030977984741280003,-0.11132855194035493,-0.02315032415865572
2022-10-01,0.07683460219574133,0.03882635206633214,-0.017641606450853456,0.008585139063430853,0.026799032711622744,0.08946406624707165,0.07607304427149598,25.88,4.51,4.1,-0.41000000000000014,0.07758813957693,4.63,0,-0.18761356054534245,-0.3011327150357106,2021.0,0.0004950495049504955,-0.005276148732014348,0.03921927720312024,0.05788976495579135
2022-11-01,0.052357944725214406,0.05330668493804355,0.07992798229404816,0.051720117063371394,0.050167978591580585,0.09469755343787124,0.09157366936529623,20.58,4.38,3.68,-0.6999999999999997,0.07122856456533988,4.55,0,-0.14394546576083994,-0.2628675839824315,2021.0,0.0004950495049504955,-0.051326346150827235,0.05395938922030727,-0.22221634202617624
2022-12-01,-0.060781799048487496,-0.09500465859490347,0.030550008879448715,0.027973123271880514,0.0024017569208154986,0.07341432906628992,0.08176865136390492,21.67,4.41,3.88,-0.5300000000000002,0.06404600402357152,4.81,0,-0.19442824232404152,-0.32967485453502676,2022.0,0.0004948045522019662,-0.02320245758583797,-0.09446088424372476,0.007601199129179907
2023-01-01,0.05992115787903165,0.10096108510507684,0.05588165057191269,0.01457808540915852,0.01870071132788601,0.06761041293745061,0.10220059456750873,19.4,4.21,3.52,-0.69,0.06327178517960097,4.3,0,-0.1446819045860627,-0.25846380654996787,2022.0,0.0004948045522019662,-0.013812088099040614,0.1011376255000929,0.3135573079614687
2023-02-01,-0.02645943030685264,-0.0049544399008178835,-0.05406261153081822,-0.026361499643727936,-0.023152661327996992,0.06219436579844221,0.09808985084096208,20.7,4.81,3.92,-0.8899999999999997,0.05957820738137087,4.22,0,-0.16701635271852933,-0.2621286170165832,2022.0,0.0004948045522019662,0.026768803810989318,-0.0036041369452659427,0.03270424722807663
2023-03-01,0.03445125384186044,0.090392447635395,0.07587374935896421,0.02484130144883596,0.024775090134792174,0.044385495886355944,0.05833927136169786,18.7,4.06,3.48,-0.5799999999999996,0.04917719362889961,4.58,0,-0.13781896613220648,-0.19232319939608136,2022.0,0.0004948045522019662,-0.022761138402113967,0.09068794154585302,0.17848228921653858
2023-04-01,0.014536196592679839,0.004891913367541171,0.009328185577762134,0.01593418695670728,0.018518899041228307,0.03105737264480071,0.05243777422751786,15.78,4.04,3.44,-0.6000000000000001,0.049500798791243694,4.53,0,-0.1251946002878617,-0.18836243449787013,2022.0,0.0004948045522019662,-0.008228119357263728,0.005066141256830467,0.05476207566552783
2023-05-01,0.002479248057984054,0.07334901795924999,-0.013329482311465352,-0.030656248077859962,-0.010285210834294924,0.016146148493529668,0.045253351670150946,17.94,4.4,3.64,-0.7600000000000002,0.04131851231385042,4.69,0,-0.12302304990579464,-0.12659190396125508,2022.0,0.0004948045522019662,0.02573083897567525,0.0758845849410946,-0.06716936946893871
2023-06-01,0.06271890993761445,0.0628828453756421,-0.022016719389375543,0.02093565906737197,0.020725594576827315,0.03187412936489568,0.03687561102950934,13.59,4.87,3.81,-1.06,0.03070617072997095,4.05,0,-0.06625851310693263,-0.06990590732398376,2022.0,0.0004948045522019662,-0.013608239819407663,0.06113117342138982,0.09237109278412742
2023-07-01,0.030663933087959953,0.037357982527402696,0.023363287816637157,0.007785834134379109,0.010870097869340378,0.030140545434245818,0.018513121578255416,13.63,4.88,3.97,-0.9099999999999997,0.03287749268428297,3.79,0,-0.03718281726665804,-0.03450228185155955,2022.0,0.0004948045522019662,-0.010255527985032,0.037874871967637946,-0.04033754407542224
2023-08-01,-0.01787524701848843,-0.016375657179259772,-0.013047882432773513,-0.014303749236751555,-0.013006286571622519,0.04057707004722219,0.04045724674845462,13.57,4.85,4.09,-0.7599999999999998,0.03722504803505289,3.85,0,-0.05424050287651755,-0.0501841902735771,2022.0,0.0004948045522019662,0.01713106044441282,-0.014941325833115936,-0.06914619964362013
2023-09-01,-0.04994608771197091,-0.05202536236034798,-0.04836785136026228,-0.025179943439651818,-0.038022624273800425,0.040584410557007095,0.04499553285039589,17.52,5.03,4.59,-0.4400000000000004,0.03687206638119256,4.03,0,-0.1003172351862498,-0.09833530227793003,2022.0,0.0004948045522019662,0.024311177886105675,-0.05213435078980573,-0.009491076905724696
2023-10-01,-0.02222483997777142,-0.020976548720987143,0.07109364107032053,0.0006335068597517975,-0.004008087235739225,0.017396960259573328,0.01939114278430938,18.14,5.07,4.88,-0.1900000000000004,0.032512659098611785,4.42,0,-0.12009198141908196,-0.11705212229351812,2022.0,0.0004948045522019662,0.00460467372783653,-0.02087091691894542,0.2444611016291174
2023-11-01,0.08542444438757674,0.10141813527422122,0.025620139474965067,0.029101498495314092,0.03848134275600102,0.0715099258392697,0.08112684971186435,12.92,4.73,4.37,-0.3600000000000003,0.031333462745911866,3.84,0,-0.041622431381106065,-0.022806873495718104,2022.0,0.0004948045522019662,-0.030074626801453067,0.10272634606769002,0.09181324793839547
2023-12-01,0.04327897629406807,0.05359587089821501,0.013192269247144305,0.01360540391469663,0.009481582872614207,0.05424536670132521,0.061682619659292656,12.45,4.23,3.88,-0.35000000000000053,0.033159099427102934,3.39,0,0.0,0.0,2023.0,0.0004945598417409602,-0.02118907717498485,0.05436481551765174,0.1207665825813463
2024-01-01,0.01577073041880103,0.018332724473864533,-0.011536138056359653,-0.02077402549718702,-0.0047807853528358,0.0350822460835466,0.041700607416954305,14.35,4.27,3.99,-0.27999999999999936,0.030883429864855705,3.59,0,0.0,0.0,2023.0,0.0004945598417409602,0.018964349646495703,0.018028474097563064,0.01574978584504912
2024-02-01,0.05042750432692709,0.05155103313334607,0.0022650676409598025,-0.0008048364627556854,-0.004954240785484149,0.018297982684300145,0.019795314628409038,13.4,4.64,4.25,-0.3899999999999997,0.03157074141648697,3.29,0,0.0,0.0,2023.0,0.0004945598417409602,0.0085813284418239,0.05148511861980202,0.3473643755253836
